url,app,org,desc_summary,desc
https://play.google.com/store/apps/details?id=com.ashwhale.sepush.eskom,EskomSePush - Load Shedding App,Ashwhale,"  ""가장 좋은 부하는 응용 프로그램을 흘리기""부하 차단 푸시 알림 받기    ","""The best load shedding app""Get load shedding push notifications and predictions. Don't get caught out in the dark!Choose from over 50 000 areas, including:- City of Cape Town- City of Polokwane- City of Tshwane- Direct Eskom Customers- Ekurhuleni Metropolitan Municipality- Ethekwini Municipality- JHB City Power- Mangaung Metropolitan Municipality- Nelson Mandela Bay Municipality- Mbombela Municipality - Buffalo City- Lesedi Local Municipality- Msunduzi Municipality- Umhlathuze Municipality- eMalahleni Municipality- Emfuleni Local Municipality- Sol Plaatje Local MunicipalityIt's free!The camera permission is for a hidden torch inside the app :) You can find it on the About screen.The accounts permission is to enable Push notifications on older devices."
https://play.google.com/store/apps/details?id=com.hanabank.ebk.channel.android.hananbank,KEB하나은행 ? 스마트폰뱅킹(Hana 1Q bank),KEB하나은행 Hanabank,"  통합 KEB하나은행의 스마트폰뱅킹 서비스조회, 이체, 외국환, 사이버환전, 금융상품몰 등 뱅킹 서비스를 스마트폰에서 편리하게 이용하세요.    ","Simple, Easy, Speed!KEB하나은행 1Q Bank가 쉽고 빠르게 개편되었습니다.- 주요 서비스 개편 사항 -더욱 간결하고 훨씬 똑똑해진 스마트뱅킹서비스!간결하고 직관적인 주요 화면구성으로 뱅킹서비스 이용이 편리해졌습니다.■ 메인부터 기분좋은 금융생활의 시작~  - 로그인전/후 상황에 따라 똑똑하게 맞춤형 콘텐츠를 제공합니다.  - 나의 자산 변화를 한눈에 확인할 수 있습니다.■ 나를 케어해주는 똑똑한 서비스~  - 로보어드바이저를 통해 스마트한 자산관리 서비스와 즉시 연계할 수 있습니다.  - 예적금만료일, 자동이체, 대출이자 납입 등 금융캘린더를 통해서 다양한 알림 정보를 확인할 수 있습니다.  - 나에게 맞는 맞춤상품과 영업점이 직접 추천해주는 꼭 맞는 상품을 가입할 수 있습니다.■ 편리함과 감성을 담은 이체 서비스  - 불편한 인증절차 NO!     1회 100만원 한도 내에서 인증없이 한번에 이체할 수 있는 빠른이체 서비스가 신설되었습니다.  - 즐겨쓰는 이체정보를 등록하고 바로 이체할 수 있는 심플이체 서비스가 개선되었습니다.  - 저시력자와 어르신들을 위한 큰글씨이체 서비스를 이용할 수 있습니다.■ 은행 방문없이 빠르게 대출 신청, 연장 가능   - 대출 신청, 연장하고 받기까지 기다렸던 시간은 이제 그만!    야간, 주말에도 신청할 수 있는 ""신용대출 신청(연장)"" 서비스를 제공합니다.   ■ 안전하고 편리한 로그인   - 패턴, 지문, 홍채, 간편비밀번호(숫자6자리), 아이디, 공인인증서 로그인!    더욱 강화된 로그인 수단으로 안전하고 편리하게 로그인 할 수 있습니다.■가까운 KEB하나은행  - 영업점에 방문할 때는 스마트하게 대기표를 예약하세요. 은행업무가 훨씬 편리해집니다.    근처의 가까운 영업점을 검색하고 대기자수도 미리 확인할 수 있습니다.- 앱 접근권한 안내 -Hana 1Q bank에서 사용하는 접근 권한에 대하여 안내 드립니다. 선택적 접근권한의 경우 동의하지 않으실 수 있으나, 해당 접근 권한이 필요한 일부 기능 사용에 제한이 있을 수 있습니다. ■ 선택적 접근 권한- 알림 : Push 알림 메시지를 받기 위해 사용합니다.- 연락처 : 메시지 전송, N Wallet의 휴대폰번호 보내기에서 연락처를 읽기 위해 사용합니다.- 위치 : 이 기기의 위치로 영업점/ATM찾기에서 내 위치 검색을 위해 사용합니다.- 카메라 : 사진 찍기 권한으로 QR인증서 복사를 위해 사용합니다.----개발자 연락처 :[문의처]콜센터 : 1599-1111 / 1588-1111전자금융 통합 및 장애상담 : 1588-3555해외 : +82-42-520-2500[주소]서울특별시 중구 을지로 66 하나은행"
https://play.google.com/store/apps/details?id=com.google.android.gm,Gmail,Google LLC,  Google 이메일    ,"Gmail은 사용하기 쉬운 이메일 앱입니다. Gmail을 사용하면 시간을 절약하고 메일을 안전하게 보관할 수 있습니다. 푸시 알림을 통해 메일을 바로 확인하고, 온라인과 오프라인에서 메일을 읽고 답장하고, 원하는 메일을 신속하게 찾을 수 있습니다.Gmail 앱의 다양한 혜택:? 잘 정돈된 받은편지함 - 소셜 및 프로모션 카테고리로 관련 메일이 분류되므로 친구나 가족이 보낸 메일을 쉽게 찾아 읽을 수 있습니다.? 강화된 스팸메일 차단 기능 - Gmail은 스팸이 받은편지함에 도착하기 전에 차단하여 계정을 안전하고 깔끔하게 유지합니다.? 15GB의 무료 저장용량 - 공간을 절약하기 위해 이메일을 삭제할 필요가 없습니다.? 복수 계정 지원 - Gmail 앱에서 Gmail 주소와 Gmail 이외의 주소(Outlook.com, Yahoo Mail 또는 기타 IMAP/POP 이메일)를 모두 사용할 수 있습니다.필수 접근권한 안내? 연락처: 이메일을 작성할 때 추천 연락처를 표시하고 Exchange 계정의 연락처를 동기화하는 데 필요합니다.? 저장용량: 첨부파일을 저장하는 데 필요합니다.선택 접근권한 안내? 캘린더: 캘린더 초대 전후에 있는 회의를 표시하고 Exchange 계정의 캘린더 초대를 동기화하는 데 필요합니다.* 선택적 접근권한의 허용에는 동의하지 않아도 서비스의 이용이 가능합니다."
https://play.google.com/store/apps/details?id=com.adobe.ims.push.android,Adobe Authenticator,Adobe,  어도비 인증 자는 어도비 계정에 대한 강력한 보안을 제공합니다.    ,"Adobe Authenticator enhances the security of your Adobe account by enabling 2 Factor Authentication through push notifications and verification codes. Why? Because if someone wants access to you account, then finding out the password won’t be enough. As its name says, 2 Factor Authentication adds an extra layer of security by requiring you not only to enter your password but also to respond to a push notification sent on your phone or, alternatively, type in the verification code generated by the app. Moreover, it is compatible with your Android Wear, so you won’t even have to open your phone. Secure in just one tap!Features:- easy sign up by scanning a qr code or opening an otpauth:// uri - easy sign in by responding to push notification- verification codes generation without data connection- manage multiple 2 factor authentication accounts on a single device- support for Android WearIn order to enable 2 Factor Authentication and set up your Adobe Authenticator go to https://accounts.adobe.com."
https://play.google.com/store/apps/details?id=com.zplay.pushsushi,Push Sushi,ZPLAY Games,  스시의 길을 열어라!    ,"스시의 길을 열어라!수천 가지의 다양한 퍼즐과 레벨로 구성된 테마에 도전해 보세요.모든 레벨마다 최대한 적은 수의 이동으로 스시를 밀어내야 합니다.고민하고 블록을 움직여서 퍼즐을 해결하세요.다양한 난이도, 기이한 상황에서 도전해 보세요!"
https://play.google.com/store/apps/details?id=com.makeshop.powerapp.comvin,컴온빈센트_COME ON VINCENT,PoWeRMoBiLe.kr,  란제리편집샵 컴온빈센트    ,"주요 기능01 앱 회원들만을 위한 푸시알림!세일은 언제하지? 혹시나 놓친건 아닐까 불안하셨나요?이제 실시간으로 알려주는 똑똑한 푸시알림이 있으니 걱정마세요!앱 설치 회원님들만을 위한 다양한 이벤트 정보와 혜택을 실시간으로 알려드립니다.02 간편한 로그인, 풍성한 혜택!쇼핑할 때마다 매번 로그인해야 하는 번거로움, 회원인증기능을 통해 없앴습니다!비회원이라면? 아이디와 메일주소 입력만으로 끝인 간편회원 등록하고 혜택 챙겨가세요~03 나누면 기쁨 두 배, 친구초대!친구 초대하고 할인쿠폰, 적립금 등 다양한 혜택을 챙기세요.초대받은 친구 역시 추천인을 입력하면 혜택을 받을 수 있어 1석 2조! 좋은 건 나누세요~04 알아서 찾아주는 간편리뷰기능!구매한 상품이 있다면? 몇 번의 터치만으로 간단하게 리뷰 작성하고 혜택을 챙기세요~.구매했던 상품을 일일이 찾을 필요 없이 앱에 접속하면 자동으로 뜨는 간편리뷰 기능으로 편리함을 더했습니다.05 원터치, 간편배송조회실시간으로 변경되는 배송상태, 이제 간편하게 확인하세요.주문한 상품이 지금 어디쯤 이동하고 있는지, 단 한 번의 클릭만으로 조회하실 수 있습니다.06 모바일 멤버쉽 카드앱 설치 회원에게는 자동으로 멤버쉽 바코드가 발급되어 오프라인 매장 방문 시 바코드 스캔 한 번으로 회원정보 확인부터 적립, 다양한 혜택까지 한방에 처리되는 원스톱 쇼핑이 가능합니다.■ 앱 접근 권한에 대한 안내「정보통신망 이용촉진 및 정보보호 등에 관한 법률」제22조의2에 따라 아래와 같은 목적으로 ‘앱 접근 권한’에 대한 동의를 이용자에게 받고 있습니다.서비스에 반드시 필요한 항목만을 필수적으로 접근하고 있습니다.선택적 접근의 항목은 허용하지 않더라도 서비스의 이용이 가능하며 그 내용은 아래와 같습니다.[필수접근에 대한 내용]1. 안드로이드 6.0 이상● 전화 : 최초 실행시, 디바이스 식별을 위하여 이 기능에 접근합니다.● 저장 : 게시글 작성시 파일 업로드, 하단버튼 및 푸시 이미지 표현을 하고자 할 경우에 이 기능에 접근합니다.[선택접근에 대한 내용] - 매장 근처 푸시 기능이 있는 경우 아래 위치 권한을 포함하고 있습니다.● 위치 : 고객위치를 확인하여 상점의 유효한 정보를 전달하기 위해 접근합니다.[철회 방법]설정 > 앱 또는 어플리케이션 > 해당 앱 선택 > 권한 선택 > 접근권한 동의 또는 철회 선택※ 단 필수접근의 대한 내용을 철회 한 후 다시 앱을 실행을 할 경우 접근권한을 요청하는 화면이 다시 나오게 됩니다.2. 안드로이드 6.0 미만● 기기 ID 및 통화 정보 : 최초 실행시, 디바이스 식별을 위하여 이 기능에 접근합니다.● 사진/미디어/파일 : 게시글 작성시 파일 업로드, 하단버튼 및 푸시 이미지 표현을 하고자 할 경우에 이 기능에 접근합니다.● 기기 및 앱기록 : 앱 서비스 사용 최적화를 위하여 이 기능에 접근합니다.- 매장 근처 푸시 기능이 있는 경우 아래 위치 권한을 포함하고 있습니다.● 위치 : 고객위치를 확인하여 상점의 유효한 정보를 전달하기 위해 접근합니다.※ 버전에 따라 동일한 접근 내용임에도 불구하고, 그 표현을 다르게 하고 있음을 알려드립니다.※ 안드로이드 6.0 미만 버전의 경우, 항목에 대한 개별동의가 불가능하므로, 모든 항목에 대하여 필수 접근 동의를 받고 있습니다.그러므로 사용하고 있는 단말기의 운영체제를 안드로이드 6.0 이상으로 업그레이드 할 수 있는지 확인 하시고 업그레이드를 권장하여 드립니다.다만, 운영체제가 업그레이드되더라도 기존 앱에서 동의한 접근 권한이 바뀌지 않기 때문에 접근 권한을 다시 설정하기 위해서는 이미 설치한 앱을 삭제한 후에 재설치하셔야 합니다."
https://play.google.com/store/apps/details?id=co.habitfactory.signal,"시그널 가계부 - 은행,카드 문자 자동 입력/자동 분류",Habit Factory,"  자동입력, 자동분류를 잘하는, 디자인이 예쁜 가계부소비/습관 분야 전문가들이 만들어서 처음 쓰는 사람도 쉽게 사용할 수 있습니다    ","시그널 가계부가 자랑하는 특징!- 자동 입력은 물론, 자동 분류 기능을 통해 손쉽게 지출을 관리할 수 있습니다. - 디자인이 심플하고, 예쁩니다. - 다음달 결제 예정 금액을 실시간으로 예측해서 알려줍니다. - 현재 남은 할부 금액이 얼마인지, 얼마나 남았는지 바로 확인할 수 있습니다. - [새로운 기능] 택시, 편의점, 커피전문점에서 쓰는, 낭비하기 쉬운 지출만 따로 뽑아서 이용패턴을 분석해주는 택시가계부, 편의점가계부, 커피가계부가 추가됐습니다.  [시그널 가계부 어플의 주요 특징]1. 미려한 디자인저희는 꾸준하게 가계부를 쓰려면 쓰기도 쉬워야 하고, 예뻐서 보기도 좋아야 한다고 생각합니다. 시그널은 그 어떤 가계부보다 훨씬 미려하고, 깔끔한 디자인을 자랑합니다.2. 쉽고 간편한 자동입력신용카드, 체크카드를 쓸 때 오는 카드 승인 내역, 결제 내역은 기본으로~ 은행, 금융사 앱에서 오는 입금, 출금 알림까지 SMS 또는 금융사 앱의 푸시 메시지를 시그널이 자동으로 입력합니다. 공인인증서 없이 간편하게 이용할 수 있습니다. 또한 사용하신 현금의 경우는 터치 몇번으로 수동으로 쉽게 입력하실 수 있습니다.3. 정확도 높은 자동분류 기능쇼핑, 여행, 통신비 등등 지출 내용에 따라서 알아서 자동으로 분류하고, 분류된 카테고리별로 지출 항목을 모아서 확인할 수 있습니다.4. 커피 가계부, 편의점 가계부, 택시 가계부…절약이 필요한 항목을 따로 확인하는 기능을 제공합니다. 현재 커피 가계부는 오픈 완료, 편의점과 택시 가계부는 곧 업데이트 됩니다. 시그널은 해외 통화 입력을 지원합니다. 해외 여행에서 쓴 지출도 현지 통화를 기반으로 간편하게 관리할 수 있습니다. 여행 경비 관리도 시그널 가계부에서 손쉽게 확인하세요. 5. 그래프로 지출 현황을 한눈에!현재 이번달 지출 현황을 그래프로 쉽게 확인할 수 있습니다. 또한 현재 지출 정보에 기반하여, 이번달의 예상 지출을 제공합니다.6. 나이, 성별 기반의 소비 현황 비교내 나이, 연령별로 다른 사람들은 어디에서 돈을 쓰는지 소비 금액을 나와 쉽게 비교해볼 수 있습니다.7. 은행 계좌 / 대출 내역까지 한 곳에서 관리은행의 입출금을 자동으로 입력하고, 계좌의 현재 잔고와 대출 잔액을 쉽게 확인할 수 있습니다. 8. 놓치기 쉬운 휴대폰 결제 관리 & 신용카드 할부 관리무이자 할부 이벤트를 통해서 결제를 하고나면, 명세서를 꼼꼼히 확인하지 않아서 얼마나 남았는지 놓치기 쉬운데 시그널은 할부 금액을 한눈에 확인할 수 있도록 관리해줍니다. 9. 카드별 자동 입력 설정자동 등록을 원하지 않는 카드가 있을 경우 개별 카드별로 시그널 연동을 설정할 수 있습니다. 10. 간편한 데이터 연동, 간편 가입 지원별도의 공인인증서가 필요 없습니다.-* 시그널에서 요청하는 앱 권한에 대한 설명 *WRITE_EXTERNAL_STORAGE / READ_EXTERNAL_STORAGE- 앱 오류시 사용자 아이디를 확인하기 위한 권한입니다. 아이디는 암호화 되어 저장되며, 회원 탈퇴시 삭제됩니다.  RECEIVE_MMS / READ_SMS / RECEIVE_SMS- 소비패턴 분석을 위해 SMS,MMS 정보를 읽는데 필요한 권한입니다.READ_PHONE_STATE- 문자수신이 가능한 단말기인지 확인하는데 필요한 권한입니다.ACCESS_COARSE_LOCATION / ACCESS_FINE_LOCATION- 문자 수신시 위치기반 쿠폰정보를 제공하기 위해 필요한 권한입니다.----개발자 연락처 :070-8232-3564"
https://play.google.com/store/apps/details?id=com.nubizio.screapp,누비지오 - NUBIZIO,누비지오,  쇼핑몰 회원들을 위한 앱 서비스!실시간 알림부터 앱 회원 전용 혜택까지~쇼핑몰 회원이라면 꼭 챙겨야 할 필수앱!    ,"주요 기능01 앱 회원들만을 위한 푸시알림!세일은 언제하지? 혹시나 놓친건 아닐까 불안하셨나요?이제 실시간으로 알려주는 똑똑한 푸시알림이 있으니 걱정마세요!앱 설치 회원님들만을 위한 다양한 이벤트 정보와 혜택을 실시간으로 알려드립니다.02 간편한 로그인, 풍성한 혜택!쇼핑할 때마다 매번 로그인해야 하는 번거로움, 회원인증기능을 통해 없앴습니다!비회원이라면? 아이디와 메일주소 입력만으로 끝인 간편회원 등록하고 혜택 챙겨가세요~03 나누면 기쁨 두 배, 친구초대!친구 초대하고 할인쿠폰, 적립금 등 다양한 혜택을 챙기세요.초대받은 친구 역시 추천인을 입력하면 혜택을 받을 수 있어 1석 2조! 좋은 건 나누세요~04 알아서 찾아주는 간편리뷰기능!구매한 상품이 있다면? 몇 번의 터치만으로 간단하게 리뷰 작성하고 혜택을 챙기세요~.구매했던 상품을 일일이 찾을 필요 없이 앱에 접속하면 자동으로 뜨는 간편리뷰 기능으로 편리함을 더했습니다.05 원터치, 간편배송조회실시간으로 변경되는 배송상태, 이제 간편하게 확인하세요.주문한 상품이 지금 어디쯤 이동하고 있는지, 단 한 번의 클릭만으로 조회하실 수 있습니다.06 모바일 멤버쉽 카드앱 설치 회원에게는 자동으로 멤버쉽 바코드가 발급되어 오프라인 매장 방문 시 바코드 스캔 한 번으로 회원정보 확인부터 적립, 다양한 혜택까지 한방에 처리되는 원스톱 쇼핑이 가능합니다.■ 앱 접근 권한에 대한 안내「정보통신망 이용촉진 및 정보보호 등에 관한 법률」제22조의2에 따라 아래와 같은 목적으로 ‘앱 접근 권한’에 대한 동의를 이용자에게 받고 있습니다.서비스에 반드시 필요한 항목만을 필수적으로 접근하고 있습니다.선택적 접근의 항목은 허용하지 않더라도 서비스의 이용이 가능하며 그 내용은 아래와 같습니다.[필수접근에 대한 내용]1. 안드로이드 6.0 이상● 전화 : 최초 실행시, 디바이스 식별을 위하여 이 기능에 접근합니다.● 저장 : 게시글 작성시 파일 업로드, 하단버튼 및 푸시 이미지 표현을 하고자 할 경우에 이 기능에 접근합니다.[선택접근에 대한 내용] - 매장 근처 푸시 기능이 있는 경우 아래 위치 권한을 포함하고 있습니다.● 위치 : 고객위치를 확인하여 상점의 유효한 정보를 전달하기 위해 접근합니다.[철회 방법]설정 > 앱 또는 어플리케이션 > 해당 앱 선택 > 권한 선택 > 접근권한 동의 또는 철회 선택※ 단 필수접근의 대한 내용을 철회 한 후 다시 앱을 실행을 할 경우 접근권한을 요청하는 화면이 다시 나오게 됩니다.2. 안드로이드 6.0 미만● 기기 ID 및 통화 정보 : 최초 실행시, 디바이스 식별을 위하여 이 기능에 접근합니다.● 사진/미디어/파일 : 게시글 작성시 파일 업로드, 하단버튼 및 푸시 이미지 표현을 하고자 할 경우에 이 기능에 접근합니다.● 기기 및 앱기록 : 앱 서비스 사용 최적화를 위하여 이 기능에 접근합니다.- 매장 근처 푸시 기능이 있는 경우 아래 위치 권한을 포함하고 있습니다.● 위치 : 고객위치를 확인하여 상점의 유효한 정보를 전달하기 위해 접근합니다.※ 버전에 따라 동일한 접근 내용임에도 불구하고, 그 표현을 다르게 하고 있음을 알려드립니다.※ 안드로이드 6.0 미만 버전의 경우, 항목에 대한 개별동의가 불가능하므로, 모든 항목에 대하여 필수 접근 동의를 받고 있습니다.그러므로 사용하고 있는 단말기의 운영체제를 안드로이드 6.0 이상으로 업그레이드 할 수 있는지 확인 하시고 업그레이드를 권장하여 드립니다.다만, 운영체제가 업그레이드되더라도 기존 앱에서 동의한 접근 권한이 바뀌지 않기 때문에 접근 권한을 다시 설정하기 위해서는 이미 설치한 앱을 삭제한 후에 재설치하셔야 합니다."
https://play.google.com/store/apps/details?id=com.hajiri.jolly,MaxConnect - For Parents,Max Connect World,  부모를위한 MaxConnect를 응용 프로그램.    ,"Parents can view their child's attendance status and previous attendace history. Also, they can be notified by school if their child is present or not via push notifications."
https://play.google.com/store/apps/details?id=com.makeshop.powerapp.other_ladyseconds,레이디세컨즈 - lady seconds,POwerMobile.kr,  쇼핑몰 회원들을 위한 앱 서비스!실시간 알림부터 쇼핑몰 다양한 혜택까지~쇼핑몰 회원이라면 꼭 챙겨야 할 필수앱!    ,"주요 기능01 앱 회원들만을 위한 푸시알림!세일은 언제하지? 혹시나 놓친건 아닐까 불안하셨나요?이제 실시간으로 알려주는 똑똑한 푸시알림이 있으니 걱정마세요!앱 설치 회원님들만을 위한 다양한 이벤트 정보와 혜택을 실시간으로 알려드립니다.02 간편한 로그인, 풍성한 혜택!쇼핑할 때마다 매번 로그인해야 하는 번거로움, 회원인증기능을 통해 없앴습니다!비회원이라면? 아이디와 메일주소 입력만으로 끝인 간편회원 등록하고 혜택 챙겨가세요~03 나누면 기쁨 두 배, 친구초대!친구 초대하고 할인쿠폰, 적립금 등 다양한 혜택을 챙기세요.초대받은 친구 역시 추천인을 입력하면 혜택을 받을 수 있어 1석 2조! 좋은 건 나누세요~04 알아서 찾아주는 간편리뷰기능!구매한 상품이 있다면? 몇 번의 터치만으로 간단하게 리뷰 작성하고 혜택을 챙기세요~.구매했던 상품을 일일이 찾을 필요 없이 앱에 접속하면 자동으로 뜨는 간편리뷰 기능으로 편리함을 더했습니다.05 원터치, 간편배송조회실시간으로 변경되는 배송상태, 이제 간편하게 확인하세요.주문한 상품이 지금 어디쯤 이동하고 있는지, 단 한 번의 클릭만으로 조회하실 수 있습니다.06 모바일 멤버쉽 카드앱 설치 회원에게는 자동으로 멤버쉽 바코드가 발급되어 오프라인 매장 방문 시 바코드 스캔 한 번으로 회원정보 확인부터 적립, 다양한 혜택까지 한방에 처리되는 원스톱 쇼핑이 가능합니다.■ 앱 접근 권한에 대한 안내「정보통신망 이용촉진 및 정보보호 등에 관한 법률」제22조의2에 따라 아래와 같은 목적으로 ‘앱 접근 권한’에 대한 동의를 이용자에게 받고 있습니다.서비스에 반드시 필요한 항목만을 필수적으로 접근하고 있습니다.선택적 접근의 항목은 허용하지 않더라도 서비스의 이용이 가능하며 그 내용은 아래와 같습니다.[필수접근에 대한 내용]1. 안드로이드 6.0 이상● 전화 : 최초 실행시, 디바이스 식별을 위하여 이 기능에 접근합니다.● 저장 : 게시글 작성시 파일 업로드, 하단버튼 및 푸시 이미지 표현을 하고자 할 경우에 이 기능에 접근합니다.[선택접근에 대한 내용] - 매장 근처 푸시 기능이 있는 경우 아래 위치 권한을 포함하고 있습니다.● 위치 : 고객위치를 확인하여 상점의 유효한 정보를 전달하기 위해 접근합니다.[철회 방법]설정 > 앱 또는 어플리케이션 > 해당 앱 선택 > 권한 선택 > 접근권한 동의 또는 철회 선택※ 단 필수접근의 대한 내용을 철회 한 후 다시 앱을 실행을 할 경우 접근권한을 요청하는 화면이 다시 나오게 됩니다.2. 안드로이드 6.0 미만● 기기 ID 및 통화 정보 : 최초 실행시, 디바이스 식별을 위하여 이 기능에 접근합니다.● 사진/미디어/파일 : 게시글 작성시 파일 업로드, 하단버튼 및 푸시 이미지 표현을 하고자 할 경우에 이 기능에 접근합니다.● 기기 및 앱기록 : 앱 서비스 사용 최적화를 위하여 이 기능에 접근합니다.- 매장 근처 푸시 기능이 있는 경우 아래 위치 권한을 포함하고 있습니다.● 위치 : 고객위치를 확인하여 상점의 유효한 정보를 전달하기 위해 접근합니다.※ 버전에 따라 동일한 접근 내용임에도 불구하고, 그 표현을 다르게 하고 있음을 알려드립니다.※ 안드로이드 6.0 미만 버전의 경우, 항목에 대한 개별동의가 불가능하므로, 모든 항목에 대하여 필수 접근 동의를 받고 있습니다.그러므로 사용하고 있는 단말기의 운영체제를 안드로이드 6.0 이상으로 업그레이드 할 수 있는지 확인 하시고 업그레이드를 권장하여 드립니다.다만, 운영체제가 업그레이드되더라도 기존 앱에서 동의한 접근 권한이 바뀌지 않기 때문에 접근 권한을 다시 설정하기 위해서는 이미 설치한 앱을 삭제한 후에 재설치하셔야 합니다."
https://play.google.com/store/apps/details?id=com.makeshop.powerapp.flexpower,파워풀엑스 - POWERFULX,POWERMOBIlE.kr,  파워풀엑스 모바일에서 더 쉽고 더 빠르게　?실시간 이벤트 알람까지 놓치지 마세요~    ,"주요 기능01 앱 회원들만을 위한 푸시알림!세일은 언제하지? 혹시나 놓친건 아닐까 불안하셨나요?이제 실시간으로 알려주는 똑똑한 푸시알림이 있으니 걱정마세요!앱 설치 회원님들만을 위한 다양한 이벤트 정보와 혜택을 실시간으로 알려드립니다.02 간편한 로그인, 풍성한 혜택!쇼핑할 때마다 매번 로그인해야 하는 번거로움, 회원인증기능을 통해 없앴습니다!비회원이라면? 아이디와 메일주소 입력만으로 끝인 간편회원 등록하고 혜택 챙겨가세요~03 나누면 기쁨 두 배, 친구초대!친구 초대하고 할인쿠폰, 적립금 등 다양한 혜택을 챙기세요.초대받은 친구 역시 추천인을 입력하면 혜택을 받을 수 있어 1석 2조! 좋은 건 나누세요~04 알아서 찾아주는 간편리뷰기능!구매한 상품이 있다면? 몇 번의 터치만으로 간단하게 리뷰 작성하고 혜택을 챙기세요~.구매했던 상품을 일일이 찾을 필요 없이 앱에 접속하면 자동으로 뜨는 간편리뷰 기능으로 편리함을 더했습니다.05 원터치, 간편배송조회실시간으로 변경되는 배송상태, 이제 간편하게 확인하세요.주문한 상품이 지금 어디쯤 이동하고 있는지, 단 한 번의 클릭만으로 조회하실 수 있습니다.06 모바일 멤버쉽 카드앱 설치 회원에게는 자동으로 멤버쉽 바코드가 발급되어 오프라인 매장 방문 시 바코드 스캔 한 번으로 회원정보 확인부터 적립, 다양한 혜택까지 한방에 처리되는 원스톱 쇼핑이 가능합니다.■ 앱 접근 권한에 대한 안내「정보통신망 이용촉진 및 정보보호 등에 관한 법률」제22조의2에 따라 아래와 같은 목적으로 ‘앱 접근 권한’에 대한 동의를 이용자에게 받고 있습니다.서비스에 반드시 필요한 항목만을 필수적으로 접근하고 있습니다.선택적 접근의 항목은 허용하지 않더라도 서비스의 이용이 가능하며 그 내용은 아래와 같습니다.[필수접근에 대한 내용]1. 안드로이드 6.0 이상● 전화 : 최초 실행시, 디바이스 식별을 위하여 이 기능에 접근합니다.● 저장 : 게시글 작성시 파일 업로드, 하단버튼 및 푸시 이미지 표현을 하고자 할 경우에 이 기능에 접근합니다.[선택접근에 대한 내용]- 매장 근처 푸시 기능이 있는 경우 아래 위치 권한을 포함하고 있습니다.● 위치 : 고객위치를 확인하여 상점의 유효한 정보를 전달하기 위해 접근합니다.[철회 방법]설정 > 앱 또는 어플리케이션 > 해당 앱 선택 > 권한 선택 > 접근권한 동의 또는 철회 선택※ 단 필수접근의 대한 내용을 철회 한 후 다시 앱을 실행을 할 경우 접근권한을 요청하는 화면이 다시 나오게 됩니다.2. 안드로이드 6.0 미만● 기기 ID 및 통화 정보 : 최초 실행시, 디바이스 식별을 위하여 이 기능에 접근합니다.● 사진/미디어/파일 : 게시글 작성시 파일 업로드, 하단버튼 및 푸시 이미지 표현을 하고자 할 경우에 이 기능에 접근합니다.● 기기 및 앱기록 : 앱 서비스 사용 최적화를 위하여 이 기능에 접근합니다.- 매장 근처 푸시 기능이 있는 경우 아래 위치 권한을 포함하고 있습니다.● 위치 : 고객위치를 확인하여 상점의 유효한 정보를 전달하기 위해 접근합니다.※ 버전에 따라 동일한 접근 내용임에도 불구하고, 그 표현을 다르게 하고 있음을 알려드립니다.※ 안드로이드 6.0 미만 버전의 경우, 항목에 대한 개별동의가 불가능하므로, 모든 항목에 대하여 필수 접근 동의를 받고 있습니다.그러므로 사용하고 있는 단말기의 운영체제를 안드로이드 6.0 이상으로 업그레이드 할 수 있는지 확인 하시고 업그레이드를 권장하여 드립니다.다만, 운영체제가 업그레이드되더라도 기존 앱에서 동의한 접근 권한이 바뀌지 않기 때문에 접근 권한을 다시 설정하기 위해서는 이미 설치한 앱을 삭제한 후에 재설치하셔야 합니다."
https://play.google.com/store/apps/details?id=net.livetop.livetop,Livetop,Livetop,  Livetop는 학습과 통신을위한 교육 플랫폼입니다    ,"Livetop is a Web based Educational platform for learning , reporting and sharing knowledge for Collages, Universities and SchoolsFeatures:For Students:-----------------------★ Push Notifications★ View Personal Grades★ View lessons and personal calendar★ Add Comments★ View coursesFor Teachers and Admins:------------------------------------------★ Manage attendance★ Add announcements★ Add lesson description ★ Delete/Restore lessons★ Personal calendar★ Add exams★ Add tasks--------------------------------------if you encounter any problems please contact us via android@livetop.netinclude your username and device information (manufacturer, version...)--------------------------------------"
